accident_index,vehicle_reference,vehicle_type,towing_and_articulation,vehicle_manoeuvre,vehicle_location-restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,1st_point_of_impact,was_vehicle_left_hand_drive?,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_(cc),propulsion_code,age_of_vehicle,driver_imd_decile,driver_home_area_type,vehicle_imd_decile,NUmber_of_Casualities_unique_to_accident_index,No_of_Vehicles_involved_unique_to_accident_index,location_easting_osgr,location_northing_osgr,longitude,latitude,police_force,accident_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,local_authority_(district),local_authority_(highway),1st_road_class,1st_road_number,road_type,speed_limit,junction_detail,junction_control,2nd_road_class,2nd_road_number,pedestrian_crossing-human_control,pedestrian_crossing-physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,lsoa_of_accident_location,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
201501CW10512,1,1,0,18,0,8,0,0,0,0,1,1,6,2,38,7,-1,-1,-1,-1,1,-1,1,2,529460,177910,-0.136896,51.485332,1,2,2,1,42281,6,1899-12-30 15:45:00,1,E09000033,3,3212,6,30,3,4,3,3212,0,0,1,1,1,0,0,1,2,E01004738,1,1,2,38,7,2,0,0,0,0,0,1,1,7
201501CW10512,2,9,0,9,0,8,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,1,2,529460,177910,-0.136896,51.485332,1,2,2,1,42281,6,1899-12-30 15:45:00,1,E09000033,3,3212,6,30,3,4,3,3212,0,0,1,1,1,0,0,1,2,E01004738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10513,1,8,0,3,0,0,0,0,0,0,2,1,1,1,55,8,2499,2,1,-1,1,-1,1,2,527020,180620,-0.171043,51.51024,1,3,2,1,23/04/2015,5,1899-12-30 13:15:00,1,E09000033,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004689,1,2,2,52,8,3,0,0,2,0,0,8,1,5
201501CW10513,2,9,0,18,0,0,0,0,0,0,1,1,6,1,48,8,2400,1,13,-1,1,-1,1,2,527020,180620,-0.171043,51.51024,1,3,2,1,23/04/2015,5,1899-12-30 13:15:00,1,E09000033,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10514,1,9,0,9,0,8,0,0,0,0,1,1,6,2,26,6,1124,1,14,-1,1,-1,1,2,529830,180940,-0.130456,51.512477,1,3,2,1,23/04/2015,5,1899-12-30 09:27:00,1,E09000033,3,401,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10514,2,1,0,18,0,8,0,0,0,0,1,1,6,1,31,6,-1,-1,-1,-1,1,-1,1,2,529830,180940,-0.130456,51.512477,1,3,2,1,23/04/2015,5,1899-12-30 09:27:00,1,E09000033,3,401,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004734,1,1,1,31,6,3,0,0,0,0,0,1,1,6
201501CW10515,1,8,0,18,0,0,0,0,0,0,1,1,6,1,47,8,1798,8,1,-1,1,-1,1,1,526870,179460,-0.17362,51.499849,1,3,1,1,23/04/2015,5,1899-12-30 17:02:00,1,E09000033,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004688,1,3,2,40,7,3,5,1,0,0,2,0,1,4
201501CW10516,1,9,0,11,0,8,0,0,0,0,2,1,6,1,26,6,1229,1,7,-1,1,-1,1,2,528040,180620,-0.156353,51.51001,1,2,2,1,23/04/2015,5,1899-12-30 15:40:00,1,E09000033,3,4202,3,30,3,2,5,0,0,5,1,1,1,0,0,1,1,E01004689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10516,2,9,0,18,0,8,0,0,0,0,1,1,6,1,38,7,-1,-1,-1,-1,1,-1,1,2,528040,180620,-0.156353,51.51001,1,2,2,1,23/04/2015,5,1899-12-30 15:40:00,1,E09000033,3,4202,3,30,3,2,5,0,0,5,1,1,1,0,0,1,1,E01004689,1,2,2,52,8,2,0,0,2,0,0,9,1,3
201501CW10517,1,1,0,9,0,8,0,0,0,0,3,1,6,2,50,8,-1,-1,-1,-1,-1,-1,1,2,530310,179670,-0.124012,51.500954,1,3,2,1,23/04/2015,5,1899-12-30 17:05:00,1,E09000033,3,302,6,30,3,2,3,3211,0,5,1,1,1,0,0,1,1,E01004733,1,1,2,50,8,3,0,0,0,0,0,1,-1,-1
201501CW10517,2,11,0,18,0,8,0,0,0,0,1,1,6,1,40,7,8268,2,14,-1,1,-1,1,2,530310,179670,-0.124012,51.500954,1,3,2,1,23/04/2015,5,1899-12-30 17:05:00,1,E09000033,3,302,6,30,3,2,3,3211,0,5,1,1,1,0,0,1,1,E01004733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10518,1,4,0,18,0,8,0,0,0,0,1,1,6,1,31,6,125,1,2,-1,1,-1,1,2,529820,180200,-0.130872,51.505829,1,3,2,1,23/04/2015,5,1899-12-30 09:46:00,1,E09000033,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004736,1,1,1,31,6,3,0,0,0,0,0,4,1,2
201501CW10518,2,9,0,6,0,8,0,0,0,0,1,1,6,1,43,7,2143,2,1,-1,1,-1,1,2,529820,180200,-0.130872,51.505829,1,3,2,1,23/04/2015,5,1899-12-30 09:46:00,1,E09000033,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10519,1,1,0,18,0,0,0,0,0,0,3,1,6,2,28,6,-1,-1,-1,-1,1,-1,1,2,529970,180750,-0.12851,51.510738,1,3,2,1,42220,4,1899-12-30 22:20:00,1,E09000033,3,400,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004734,1,1,2,28,6,3,0,0,0,0,0,1,1,7
201501CW10519,2,8,0,18,0,0,0,0,0,0,4,1,1,1,-1,-1,2148,2,6,-1,-1,-1,1,2,529970,180750,-0.12851,51.510738,1,3,2,1,42220,4,1899-12-30 22:20:00,1,E09000033,3,400,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10520,1,11,0,2,0,2,0,0,0,0,2,1,1,1,52,8,4500,2,-1,-1,1,-1,1,2,530180,180520,-0.12557,51.508622,1,3,2,1,25/04/2015,7,1899-12-30 14:05:00,1,E09000033,3,4,3,30,3,4,3,4,0,0,1,1,1,0,0,1,1,E01004736,1,1,1,52,8,3,0,0,0,0,0,11,1,3
201501CW10520,2,11,0,14,0,2,0,0,0,0,1,1,1,1,-1,-1,4461,2,1,-1,-1,-1,1,2,530180,180520,-0.12557,51.508622,1,3,2,1,25/04/2015,7,1899-12-30 14:05:00,1,E09000033,3,4,3,30,3,4,3,4,0,0,1,1,1,0,0,1,1,E01004736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10522,1,9,0,18,0,8,0,0,0,0,4,1,6,1,76,11,1560,2,6,-1,1,-1,1,2,527160,182240,-0.168443,51.524767,1,3,2,1,15/04/2015,4,1899-12-30 20:00:00,1,E09000033,4,507,6,30,6,2,6,0,0,5,4,2,2,0,0,1,1,E01033602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10522,2,1,0,18,0,8,0,0,0,0,1,1,6,1,18,4,-1,-1,-1,-1,1,-1,1,2,527160,182240,-0.168443,51.524767,1,3,2,1,15/04/2015,4,1899-12-30 20:00:00,1,E09000033,4,507,6,30,6,2,6,0,0,5,4,2,2,0,0,1,1,E01033602,1,1,1,18,4,3,0,0,0,0,0,1,1,1
201501CW10524,1,9,0,2,0,0,0,0,0,0,2,1,6,1,48,8,-1,-1,-1,-1,1,-1,1,2,528250,181250,-0.1531,51.515624,1,3,2,1,25/04/2015,7,1899-12-30 14:09:00,1,E09000033,3,5204,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004714,1,2,1,42,7,3,0,0,1,0,0,9,1,8
201501CW10524,2,9,0,1,0,0,0,4,0,0,2,1,6,1,-1,-1,2996,1,7,-1,-1,-1,1,2,528250,181250,-0.1531,51.515624,1,3,2,1,25/04/2015,7,1899-12-30 14:09:00,1,E09000033,3,5204,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10525,1,9,0,7,0,8,0,0,0,0,4,1,6,1,69,10,-1,-1,-1,-1,1,-1,1,2,529430,177900,-0.137331,51.485249,1,3,2,1,24/04/2015,6,1899-12-30 09:49:00,1,E09000033,3,3212,6,30,3,4,3,3212,0,1,1,1,1,0,0,1,1,E01004738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10525,2,1,0,18,0,8,0,0,0,0,1,1,6,2,42,7,-1,-1,-1,-1,1,-1,1,2,529430,177900,-0.137331,51.485249,1,3,2,1,24/04/2015,6,1899-12-30 09:49:00,1,E09000033,3,3212,6,30,3,4,3,3212,0,1,1,1,1,0,0,1,1,E01004738,1,1,2,42,7,3,0,0,0,0,0,1,1,6
201501CW10527,1,9,0,9,0,2,0,0,0,0,1,1,6,2,60,9,2143,12,2,-1,1,-1,1,1,526180,180630,-0.183137,51.510518,1,3,1,1,25/04/2015,7,1899-12-30 03:20:00,1,E09000033,3,402,6,30,3,2,4,410,0,5,4,2,2,0,0,1,1,E01004698,1,3,2,-1,-1,3,4,1,0,0,2,0,-1,-1
201501CW10528,1,9,0,9,0,8,0,0,0,0,1,1,6,1,-1,-1,1968,2,4,-1,1,-1,1,1,528010,181180,-0.156582,51.515049,1,3,1,1,21/04/2015,3,1899-12-30 12:30:00,1,E09000033,3,41,2,30,6,2,3,5204,0,5,1,1,1,0,0,1,2,E01004657,1,3,1,52,8,3,1,3,0,0,2,0,-1,-1
201501CW10529,1,8,0,18,0,0,0,0,0,0,1,1,1,1,64,9,2664,2,14,-1,1,-1,1,1,529960,179520,-0.129107,51.499686,1,3,1,1,27/04/2015,2,1899-12-30 11:20:00,1,E09000033,3,302,3,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01004733,1,3,1,-1,-1,3,4,1,0,0,2,0,-1,-1
201501CW10530,1,19,0,9,0,8,0,0,0,0,1,1,1,1,24,5,1896,2,9,-1,1,-1,1,2,527210,181030,-0.168159,51.513882,1,3,2,1,27/04/2015,2,1899-12-30 07:30:00,1,E09000033,5,0,1,30,2,4,5,0,0,0,1,1,1,0,0,1,1,E01004680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10530,2,3,0,18,0,8,0,0,0,0,1,1,6,1,19,4,125,1,1,-1,1,-1,1,2,527210,181030,-0.168159,51.513882,1,3,2,1,27/04/2015,2,1899-12-30 07:30:00,1,E09000033,5,0,1,30,2,4,5,0,0,0,1,1,1,0,0,1,1,E01004680,1,1,1,19,4,3,0,0,0,0,0,3,1,10
201501CW10531,1,9,0,9,0,8,0,0,0,0,1,1,6,1,50,8,2993,2,4,-1,1,-1,1,2,527410,183420,-0.164414,51.535315,1,3,2,1,27/04/2015,2,1899-12-30 16:15:00,1,E09000033,4,525,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01004730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10531,2,1,0,18,0,8,0,0,0,0,1,1,6,2,36,7,-1,-1,-1,-1,1,-1,1,2,527410,183420,-0.164414,51.535315,1,3,2,1,27/04/2015,2,1899-12-30 16:15:00,1,E09000033,4,525,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01004730,1,1,2,36,7,3,0,0,0,0,0,1,1,8
201501CW10532,1,8,0,18,0,0,0,0,0,0,0,1,1,1,50,8,1797,8,5,-1,1,-1,1,1,529500,180880,-0.135231,51.512014,1,3,1,1,27/04/2015,2,1899-12-30 10:30:00,1,E09000033,5,0,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01033596,1,3,1,32,6,3,9,9,0,0,2,0,1,3
201501CW10533,1,21,0,18,0,0,0,0,0,0,1,1,1,1,58,9,9200,2,5,-1,1,-1,1,1,530240,178940,-0.125289,51.49441,1,3,1,1,27/04/2015,2,1899-12-30 07:31:00,1,E09000033,3,3212,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01004745,1,3,2,38,7,3,1,1,0,0,2,0,1,4
201501CW10534,1,8,0,7,0,8,0,0,0,0,1,1,1,1,53,8,2402,2,9,-1,1,-1,1,1,524870,181890,-0.201558,51.522132,1,3,1,1,27/04/2015,2,1899-12-30 17:49:00,1,E09000033,5,0,6,30,3,4,3,4207,0,1,1,1,1,0,0,1,1,E01002854,1,3,1,56,9,3,1,1,0,0,2,0,1,1
201501CW10535,1,1,0,18,0,8,0,0,0,0,1,1,2,1,31,6,-1,-1,-1,-1,1,-1,1,1,530900,180800,-0.115098,51.510973,1,3,1,1,13/04/2015,2,1899-12-30 08:30:00,1,E09000033,5,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01004735,1,1,1,31,6,3,0,0,0,0,0,1,1,5
201501CW10536,1,3,0,18,0,8,0,0,0,0,1,1,6,1,28,6,-1,-1,-1,-1,1,-1,1,2,526790,181980,-0.173867,51.522513,1,3,2,1,28/04/2015,3,1899-12-30 12:30:00,1,E09000033,3,5,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004702,1,1,1,28,6,3,0,0,0,0,0,3,1,3
201501CW10536,2,9,0,9,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,1,2,526790,181980,-0.173867,51.522513,1,3,2,1,28/04/2015,3,1899-12-30 12:30:00,1,E09000033,3,5,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10537,1,1,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,1,-1,2,1,528720,180060,-0.146764,51.504823,1,3,1,2,28/04/2015,3,1899-12-30 16:54:00,1,E09000033,3,4,3,30,3,2,6,0,0,5,1,1,1,0,0,1,1,E01004736,1,1,1,-1,-1,3,0,0,0,0,0,1,1,6
201501CW10537,1,1,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,1,-1,2,1,528720,180060,-0.146764,51.504823,1,3,1,2,28/04/2015,3,1899-12-30 16:54:00,1,E09000033,3,4,3,30,3,2,6,0,0,5,1,1,1,0,0,1,1,E01004736,2,3,2,28,6,3,4,1,0,0,2,0,-1,-1
201501CW10538,1,9,0,9,0,8,0,0,0,0,1,1,6,1,41,7,4308,1,7,-1,1,-1,1,1,528130,178350,-0.15588,51.489589,1,3,1,1,28/04/2015,3,1899-12-30 08:00:00,12,E09000020,3,3216,6,30,6,2,4,302,0,5,1,1,1,0,0,1,1,E01002902,1,3,2,39,7,3,1,1,0,0,2,0,1,4
201501CW10539,1,4,0,18,0,8,0,0,0,0,1,1,6,1,45,7,-1,-1,-1,-1,1,-1,1,2,528100,181530,-0.155158,51.518174,1,3,2,1,28/04/2015,3,1899-12-30 17:56:00,1,E09000033,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004714,1,1,1,45,7,3,0,0,0,0,0,4,1,6
201501CW10539,2,9,0,9,0,8,0,0,0,0,1,1,6,1,52,8,1997,1,4,-1,1,-1,1,2,528100,181530,-0.155158,51.518174,1,3,2,1,28/04/2015,3,1899-12-30 17:56:00,1,E09000033,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10540,1,3,0,18,0,0,0,0,0,0,1,1,1,1,20,4,102,1,10,-1,1,-1,1,2,525070,182720,-0.198383,51.529547,1,3,2,1,28/04/2015,3,1899-12-30 19:40:00,1,E09000033,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004677,1,1,1,20,4,3,0,0,0,0,0,3,1,5
201501CW10540,2,8,0,18,0,0,0,0,0,0,1,1,6,1,45,7,1797,8,6,-1,1,-1,1,2,525070,182720,-0.198383,51.529547,1,3,2,1,28/04/2015,3,1899-12-30 19:40:00,1,E09000033,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10541,1,1,0,14,0,0,0,0,0,0,3,1,6,1,43,7,-1,-1,-1,-1,1,-1,1,2,529070,179510,-0.141925,51.4998,1,3,2,1,27/04/2015,2,1899-12-30 11:30:00,1,E09000033,3,3214,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01004736,1,1,1,43,7,3,0,0,0,0,0,1,1,6
201501CW10541,2,9,0,13,0,0,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,529070,179510,-0.141925,51.4998,1,3,2,1,27/04/2015,2,1899-12-30 11:30:00,1,E09000033,3,3214,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01004736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10542,1,9,0,9,0,8,0,0,0,0,1,1,6,1,48,8,2993,2,4,-1,2,-1,1,1,527870,181620,-0.158439,51.519035,1,3,1,1,29/04/2015,4,1899-12-30 13:22:00,1,E09000033,6,0,6,30,6,2,3,41,0,5,1,1,1,0,0,1,1,E01004662,1,3,1,62,9,3,1,3,0,0,2,0,1,4
201501CW10543,1,19,4,9,0,8,0,0,0,0,2,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,1,1,529930,180480,-0.129185,51.508321,1,3,1,1,29/04/2015,4,1899-12-30 18:45:00,1,E09000033,3,4,2,30,3,4,3,4,0,4,1,1,1,0,0,1,1,E01004736,1,3,1,49,8,3,4,1,0,0,2,0,-1,-1
201501CW10544,1,8,0,9,0,8,0,0,0,0,0,1,1,1,61,9,2499,2,8,-1,1,-1,1,1,525080,181510,-0.198668,51.51867,1,3,1,1,29/04/2015,4,1899-12-30 22:24:00,1,E09000033,3,4207,6,30,3,4,3,4207,0,1,4,1,1,0,0,1,1,E01032513,1,3,1,74,10,3,1,1,0,0,2,0,1,1
201501CW10545,1,1,0,16,0,8,0,0,0,0,1,1,6,1,44,7,-1,-1,-1,-1,1,-1,1,1,530060,180370,-0.127354,51.507302,1,3,1,1,29/04/2015,4,1899-12-30 18:26:00,1,E09000033,4,308,3,30,3,2,3,3212,0,5,1,1,1,0,0,1,1,E01004736,1,3,2,59,9,3,1,1,0,0,2,0,-1,-1
201501CW10546,1,9,0,11,0,8,0,0,0,0,4,1,6,1,65,9,1598,1,6,-1,1,-1,2,2,527990,181980,-0.15658,51.522243,1,3,2,2,29/04/2015,4,1899-12-30 11:50:00,1,E09000033,3,501,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10546,2,8,0,18,0,8,0,0,0,0,3,1,6,1,-1,-1,2143,2,2,-1,1,-1,2,2,527990,181980,-0.15658,51.522243,1,3,2,2,29/04/2015,4,1899-12-30 11:50:00,1,E09000033,3,501,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004712,1,2,2,23,5,3,0,0,2,0,0,8,1,7
201501CW10546,2,8,0,18,0,8,0,0,0,0,3,1,6,1,-1,-1,2143,2,2,-1,1,-1,2,2,527990,181980,-0.15658,51.522243,1,3,2,2,29/04/2015,4,1899-12-30 11:50:00,1,E09000033,3,501,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004712,2,2,1,25,5,3,0,0,2,0,0,8,1,7
201501CW10547,1,9,0,18,0,0,0,10,4,2,1,1,6,1,18,4,2143,2,1,-1,1,-1,1,1,525610,181690,-0.190969,51.520171,1,3,1,1,29/04/2015,4,1899-12-30 15:28:00,1,E09000033,3,404,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01032512,1,1,1,18,4,3,0,0,0,0,0,9,1,1
201501CW10550,1,8,0,6,0,8,0,0,0,0,3,1,6,1,31,6,1598,1,5,-1,1,-1,1,2,526540,181070,-0.177794,51.514391,1,3,2,1,42009,6,1899-12-30 15:23:00,1,E09000033,5,0,6,30,6,2,4,410,0,5,1,1,1,0,0,1,1,E01004681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10550,2,8,0,18,0,8,0,0,0,0,1,1,6,1,62,9,2143,2,1,-1,1,-1,1,2,526540,181070,-0.177794,51.514391,1,3,2,1,42009,6,1899-12-30 15:23:00,1,E09000033,5,0,6,30,6,2,4,410,0,5,1,1,1,0,0,1,1,E01004681,1,2,2,36,7,3,0,0,2,0,0,8,1,7
201501CW10553,1,9,0,14,0,8,0,0,0,0,4,1,6,1,18,4,2493,8,1,-1,1,-1,1,3,527420,179680,-0.165621,51.501702,1,3,3,1,30/04/2015,5,1899-12-30 14:02:00,1,E09000033,3,315,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01004689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10553,2,8,0,9,0,8,0,0,0,0,1,1,1,1,41,7,2143,2,1,-1,1,-1,1,3,527420,179680,-0.165621,51.501702,1,3,3,1,30/04/2015,5,1899-12-30 14:02:00,1,E09000033,3,315,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01004689,1,1,1,41,7,3,0,0,0,0,0,8,1,9
201501CW10553,3,8,0,18,0,8,0,0,0,0,1,1,1,1,49,8,2499,2,2,-1,1,-1,1,3,527420,179680,-0.165621,51.501702,1,3,3,1,30/04/2015,5,1899-12-30 14:02:00,1,E09000033,3,315,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01004689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10554,1,9,0,7,0,8,0,0,0,0,1,1,6,1,56,9,2435,1,13,-1,1,-1,1,1,527780,181850,-0.159652,51.521122,1,3,1,1,30/04/2015,5,1899-12-30 11:07:00,1,E09000033,3,41,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004662,1,3,2,42,7,3,5,1,0,0,2,0,1,6
201501CW10555,1,11,0,4,0,0,0,0,0,0,0,1,1,1,69,10,4500,2,-1,-1,-1,-1,1,1,529280,180710,-0.138462,51.510536,1,3,1,1,30/04/2015,5,1899-12-30 12:20:00,1,E09000033,3,4201,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01033595,1,2,1,2,1,3,0,0,0,4,0,11,1,5
201501CW10556,1,8,0,18,0,8,0,0,0,0,1,1,1,1,-1,-1,1798,2,5,-1,-1,-1,2,1,529380,181300,-0.136805,51.515816,1,3,1,2,42009,6,1899-12-30 19:16:00,1,E09000033,3,40,6,30,6,2,3,40,0,5,1,1,1,0,0,1,1,E01004763,1,3,1,37,7,3,1,1,0,0,2,0,-1,-1
201501CW10556,1,8,0,18,0,8,0,0,0,0,1,1,1,1,-1,-1,1798,2,5,-1,-1,-1,2,1,529380,181300,-0.136805,51.515816,1,3,1,2,42009,6,1899-12-30 19:16:00,1,E09000033,3,40,6,30,6,2,3,40,0,5,1,1,1,0,0,1,1,E01004763,2,3,2,33,6,3,1,1,0,0,2,0,-1,-1
201501CW10557,1,8,0,9,0,8,0,0,0,0,1,1,1,1,38,7,1997,2,4,-1,1,-1,1,2,529690,180330,-0.132697,51.507028,1,3,2,1,30/04/2015,5,1899-12-30 14:30:00,1,E09000033,3,4,6,30,6,4,5,0,0,1,1,1,1,0,0,1,1,E01004736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10557,2,9,0,13,0,8,0,0,0,0,1,1,6,1,32,6,1398,1,2,-1,1,-1,1,2,529690,180330,-0.132697,51.507028,1,3,2,1,30/04/2015,5,1899-12-30 14:30:00,1,E09000033,3,4,6,30,6,4,5,0,0,1,1,1,1,0,0,1,1,E01004736,1,1,1,32,6,3,0,0,0,0,0,9,1,8
201501CW10558,1,9,0,7,0,8,0,0,0,0,3,1,6,2,41,7,1956,2,-1,-1,1,-1,1,2,523950,182570,-0.214573,51.528446,1,3,2,1,30/04/2015,5,1899-12-30 15:50:00,1,E09000033,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004720,1,1,2,41,7,3,0,0,0,0,0,9,1,2
201501CW10558,2,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,523950,182570,-0.214573,51.528446,1,3,2,1,30/04/2015,5,1899-12-30 15:50:00,1,E09000033,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10559,1,3,0,17,0,8,0,0,0,0,2,1,6,1,20,4,125,1,8,-1,1,-1,1,2,530040,180360,-0.127645,51.507217,1,3,2,1,30/04/2015,5,1899-12-30 20:15:00,1,E09000033,3,4,1,30,1,2,3,3212,0,5,4,1,1,0,0,1,1,E01004736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10559,2,1,0,17,0,8,0,0,0,0,1,1,6,2,28,6,-1,-1,-1,-1,1,-1,1,2,530040,180360,-0.127645,51.507217,1,3,2,1,30/04/2015,5,1899-12-30 20:15:00,1,E09000033,3,4,1,30,1,2,3,3212,0,5,4,1,1,0,0,1,1,E01004736,1,1,2,28,6,3,0,0,0,0,0,1,1,3
201501CW10560,1,8,0,2,0,0,0,0,0,0,2,1,1,1,42,7,1997,2,6,-1,1,-1,1,2,526090,180620,-0.184437,51.510448,1,3,2,1,42040,7,1899-12-30 00:30:00,1,E09000033,3,402,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501CW10560,2,3,0,18,0,0,0,4,0,0,1,1,6,1,35,6,125,1,-1,-1,1,-1,1,2,526090,180620,-0.184437,51.510448,1,3,2,1,42040,7,1899-12-30 00:30:00,1,E09000033,3,402,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004698,1,1,1,35,6,3,0,0,0,0,0,3,1,2
201501CW10561,1,11,0,5,0,1,0,0,0,0,0,1,6,1,31,6,2500,2,7,-1,1,-1,1,1,525150,182490,-0.197312,51.527462,1,3,1,1,42009,6,1899-12-30 19:51:00,1,E09000033,4,413,6,30,3,2,4,414,0,5,4,1,1,0,0,1,1,E01004678,1,2,1,35,6,3,0,0,0,3,0,11,1,5
